label,connection_id,srtt,rtt,mdev,min_rtt,inflight,lost,retrans_out,sack_out,snd_cwnd,sk_pacing_rate,delivered,bytes_acked
datacenter,10.0.4.10,503,5768,158,57,1125,0,0,0,2174,5239309847,24130600,34936819992
datacenter,10.0.4.10,532,5757,309,57,1125,0,0,0,2174,5249320687,24291255,35169442328
datacenter,10.0.4.10,701,5307,185,57,1530,0,0,0,2174,5694429847,24448714,35397440960
datacenter,10.0.4.10,693,6640,413,57,1215,0,0,0,2174,4551255903,24610537,35631756000
datacenter,10.0.4.10,674,5875,351,57,1305,0,0,0,2174,5143887523,24774226,35868771320
datacenter,10.0.4.10,758,6022,160,57,1260,0,0,0,2174,5018322683,24939776,36108485240
datacenter,10.0.4.10,862,7503,460,57,1935,0,0,0,2174,4027767453,25104992,36347716648
datacenter,10.0.4.10,528,5525,260,57,1035,0,0,0,2174,5469744651,25265621,36580300728
datacenter,10.0.4.10,718,5887,511,57,1530,0,0,0,2174,5133402276,25425919,36812411608
datacenter,10.0.4.10,628,6497,218,57,1575,0,0,0,2174,4651429767,25595136,37057436520
datacenter,10.0.4.10,614,6278,270,57,1485,0,0,0,2174,4813688945,25774192,37316707408
datacenter,10.0.4.10,509,5684,317,57,1035,0,0,0,2174,5316738071,25941820,37559429720
datacenter,10.0.4.10,560,6104,324,57,1035,0,0,0,2174,4950907470,26112629,37806760168
datacenter,10.0.4.10,698,6384,427,57,1350,0,0,0,2174,4733762406,26284889,38056192648
datacenter,10.0.4.10,711,6311,391,57,1350,0,0,0,2174,4788518333,26460687,38310744448
datacenter,10.0.4.10,1100,8956,1012,57,1944,0,0,0,2174,3374312103,26626833,38551322848
datacenter,10.0.4.10,370,5981,465,57,1125,0,0,0,2174,5052723491,26788316,38785119624
datacenter,10.0.4.10,242,7167,1097,57,927,0,0,0,2174,4216595395,26946099,39013583944
datacenter,10.0.4.10,210,2313,144,57,1,0,0,0,2174,13065429831,27079425,39206553232
datacenter,10.0.4.10,315,3443,260,57,180,0,0,0,2174,8777327679,27132906,39283886464
datacenter,10.0.4.10,265,3168,81,57,1,0,0,0,2174,9539248484,27186934,39362004624
datacenter,10.0.4.10,822,6977,114,57,1988,0,0,0,2174,4331423133,27296378,39520404880
datacenter,10.0.4.10,625,6043,179,57,1498,0,0,0,2174,5000883534,27486884,39796174440
datacenter,10.0.4.10,680,6089,353,57,1350,0,0,0,2174,4963103826,27684740,40082623440
datacenter,10.0.4.10,606,6224,221,57,1215,0,0,0,2174,4855452956,27877776,40362076368
datacenter,10.0.4.10,566,5351,307,57,1260,0,0,0,2174,5647605905,28073084,40644855808
datacenter,10.0.4.10,564,5903,107,57,1878,0,0,0,2174,5119488260,28254459,40907395016
datacenter,10.0.4.10,572,5690,247,57,1653,0,0,0,2174,5311131669,28449941,41190425088
datacenter,10.0.4.10,481,6077,580,57,1171,0,0,0,2174,4972904261,28637702,41462280312
datacenter,10.0.4.10,723,5533,164,57,1350,0,0,0,2174,5461836110,28813782,41717205488
datacenter,10.0.4.10,499,5944,289,57,1125,0,0,0,2174,5084175504,28971385,41945406128
datacenter,10.0.4.10,495,5562,326,57,1035,0,0,0,2174,5433358360,29142395,42193000016
datacenter,10.0.4.10,755,6784,446,57,1575,0,0,0,2174,4454649056,29314667,42442434368
datacenter,10.0.4.10,573,5912,284,57,1125,0,0,0,2174,5111694722,29472015,42670215656
datacenter,10.0.4.10,493,5848,224,57,1170,0,0,0,2174,5167636662,29625060,42891824816
datacenter,10.0.4.10,1033,10545,362,57,1993,0,0,0,2174,2865845348,29776051,43110401280
datacenter,10.0.4.10,431,6110,202,57,1170,0,0,0,2174,4946045695,29932233,43336544520
datacenter,10.0.4.10,1056,9447,263,57,1901,0,0,0,2174,3198935026,30038783,43490772344
datacenter,10.0.4.10,769,6124,269,57,1170,0,0,0,2174,4934738602,30255121,43804021352
datacenter,10.0.4.10,442,5036,124,57,1125,0,0,0,2174,6000861636,30418786,44041008272
datacenter,10.0.4.10,708,5603,124,57,1215,0,0,0,2174,5393599714,30578663,44272509040
datacenter,10.0.4.10,740,7110,510,57,1305,0,0,0,2174,4250399324,30699439,44447376200
datacenter,10.0.4.10,477,5689,172,57,990,0,0,0,2174,5312065248,30866973,44689964360
datacenter,10.0.4.10,557,6132,338,57,1170,0,0,0,2174,4928300587,31027962,44923076128
datacenter,10.0.4.10,806,5883,272,57,1215,0,0,0,2174,5136892605,31145748,45093610912
datacenter,10.0.4.10,520,5714,330,57,1125,0,0,0,2174,5288823801,31300060,45317053928
datacenter,10.0.4.10,715,6004,161,57,1170,0,0,0,2174,5033367621,31455130,45541595288
datacenter,10.0.4.10,571,6368,214,57,1125,0,0,0,2174,4745656281,31611955,45768677888
datacenter,10.0.4.10,559,5759,381,57,945,0,0,0,2174,5247497690,31743404,45958998512
datacenter,10.0.4.10,510,6540,574,57,1170,0,0,0,2174,4620846972,31896719,46180998632
datacenter,10.0.4.10,583,5819,366,57,1125,0,0,0,2174,5193390479,32047409,46399193536
datacenter,10.0.4.10,936,7115,675,57,1743,0,0,0,2174,4247412396,32200319,46620607216
datacenter,10.0.4.10,2697,13750,5040,57,1,0,0,0,2174,2197842850,32344003,46828651784
datacenter,10.0.4.10,629,5919,455,57,1035,0,0,0,2174,5105649467,32459907,46996466080
datacenter,10.0.4.10,528,6012,125,57,1170,0,0,0,2174,5026669860,32614032,47219639080
datacenter,10.0.4.10,470,6996,422,57,1125,0,0,0,2174,4319659691,32772823,47449567768
datacenter,10.0.4.10,627,6077,368,57,1485,0,0,0,2174,4972904261,32935233,47684736400
datacenter,10.0.4.10,681,5959,396,57,1260,0,0,0,2174,5071377613,33099062,47921960768
datacenter,10.0.4.10,826,6769,490,57,1260,0,0,0,2174,4464520490,33250672,48141488256
datacenter,10.0.4.10,802,6714,347,57,1350,0,0,0,2174,4501093118,33404110,48363657536
datacenter,10.0.4.10,870,8214,330,57,1906,0,0,0,2174,3679125785,33574553,48610435376
datacenter,10.0.4.10,721,5968,240,57,1395,0,0,0,2174,5063729758,33743848,48855560512
datacenter,10.0.4.10,536,5878,294,57,1170,0,0,0,2174,5141262198,33910123,49096326712
datacenter,10.0.4.10,623,6254,415,57,1170,0,0,0,2174,4832161688,34078558,49340220592
datacenter,10.0.4.10,690,6359,346,57,1350,0,0,0,2174,4752372888,34239643,49573458504
datacenter,10.0.4.10,463,6154,336,57,1170,0,0,0,2174,4910682352,34411107,49821738128
datacenter,10.0.4.10,853,6640,237,57,1620,0,0,0,2174,4551255903,34584915,50073409264
datacenter,10.0.4.10,675,6652,280,57,1440,0,0,0,2174,4543045580,34750609,50313330752
datacenter,10.0.4.10,349,5548,1417,57,815,0,0,0,2174,5447069069,34878104,50497881688
datacenter,10.0.4.10,387,10655,1776,57,1449,0,0,0,2174,2836258958,35061249,50763040288
datacenter,10.0.4.10,447,8958,2290,57,1267,0,0,0,2174,3373558740,35192554,50953095328
datacenter,10.0.4.10,643,5873,425,57,1530,0,0,0,2174,5145639230,35355192,51188553480
datacenter,10.0.4.10,429,5774,354,57,1116,0,0,0,2174,5233865465,35539295,51455118080
datacenter,10.0.4.10,623,6633,145,57,1485,0,0,0,2174,4556058977,35718023,51713876584
datacenter,10.0.4.10,531,5533,101,57,1035,0,0,0,2174,5461836110,35891829,51965525064
datacenter,10.0.4.10,886,6714,225,57,1715,0,0,0,2174,4501093118,36069414,52222665632
datacenter,10.0.4.10,848,6386,226,57,1215,0,0,0,2174,4732279862,36245010,52476926424
datacenter,10.0.4.10,523,5960,298,57,1080,0,0,0,2174,5070526711,36421684,52732748000
datacenter,10.0.4.10,652,5247,85,57,1125,0,0,0,2174,5759546255,36595076,52983817696
datacenter,10.0.4.10,591,5976,191,57,900,0,0,0,2174,5056951004,36751920,53210924960
datacenter,10.0.4.10,614,5654,458,57,1080,0,0,0,2174,5344948567,36921116,53455917648
datacenter,10.0.4.10,602,5439,464,57,1035,0,0,0,2174,5556230777,37084964,53693163528
datacenter,10.0.4.10,546,5249,399,57,1080,0,0,0,2174,5757351724,37250591,53932987392
datacenter,10.0.4.10,620,5797,479,57,900,0,0,0,2174,5213099741,37416374,54173038800
datacenter,10.0.4.10,560,4998,405,57,945,0,0,0,2174,6046486434,37580242,54410315408
datacenter,10.0.4.10,689,5419,90,57,1215,0,0,0,2174,5576737257,37747748,54652860456
datacenter,10.0.4.10,584,5686,454,57,1080,0,0,0,2174,5314867956,37912151,54890913848
datacenter,10.0.4.10,663,6436,348,57,1575,0,0,0,2174,4695515724,38023886,55052706128
datacenter,10.0.4.10,1563,10595,938,57,2048,0,0,0,2174,2852320830,38234839,55358161768
datacenter,10.0.4.10,603,5099,278,57,900,0,0,0,2174,5926718807,38392724,55586768168
datacenter,10.0.4.10,531,5300,339,57,1080,0,0,0,2174,5701950792,38544869,55807074128
datacenter,10.0.4.10,846,6458,244,57,1215,0,0,0,2174,4679519851,38699019,56030282928
datacenter,10.0.4.10,649,6398,342,57,1170,0,0,0,2174,4723404063,38826531,56214889344
datacenter,10.0.4.10,550,5797,460,57,1215,0,0,0,2174,5213099741,39000429,56466688976
datacenter,10.0.4.10,583,5170,411,57,945,0,0,0,2174,5845326731,39171502,56714399936
datacenter,10.0.4.10,612,5568,314,57,855,0,0,0,2174,5427503448,39344273,56964553128
datacenter,10.0.4.10,757,5881,170,57,1215,0,0,0,2174,5138639551,39494820,57182543544
datacenter,10.0.4.10,491,5953,254,57,1170,0,0,0,2174,5076489030,39644277,57398956656
datacenter,10.0.4.10,530,6174,413,57,1080,0,0,0,2174,4894774732,39799882,57624261216
datacenter,10.0.4.10,514,6640,325,57,1215,0,0,0,2174,4551255903,39964185,57862170904
datacenter,10.0.4.10,510,5690,298,57,1170,0,0,0,2174,5311131669,40120165,58088011272
datacenter,10.0.4.10,580,5764,261,57,990,0,0,0,2174,5242945732,40277818,58316291544
datacenter,10.0.4.10,644,6071,272,57,945,0,0,0,2174,4977819008,40430998,58538096184
datacenter,10.0.4.10,587,5998,484,57,1350,0,0,0,2174,5038402667,40585258,58761464664
datacenter,10.0.4.10,557,5583,442,57,1170,0,0,0,2174,5412921225,40749355,58999076840
datacenter,10.0.4.10,601,6062,319,57,1125,0,0,0,2174,4985209369,40904155,59223227240
datacenter,10.0.4.10,725,5770,185,57,1350,0,0,0,2174,5237493795,41063081,59453351216
datacenter,10.0.4.10,595,5915,182,57,990,0,0,0,2174,5109102147,41219261,59679499136
datacenter,10.0.4.10,738,5242,350,57,1170,0,0,0,2174,5765039908,41367645,59894352392
datacenter,10.0.4.10,506,5022,374,57,990,0,0,0,2174,6017590442,41520600,60115831232
datacenter,10.0.4.10,611,5683,297,57,1035,0,0,0,2174,5317673623,41676030,60340893872
datacenter,10.0.4.10,547,6034,224,57,1080,0,0,0,2174,5008342591,41836696,60573536688
datacenter,10.0.4.10,726,5762,307,57,1215,0,0,0,2174,5244765567,41998561,60807917208
datacenter,10.0.4.10,552,5569,179,57,1125,0,0,0,2174,5426528856,42163081,61046142168
datacenter,10.0.4.10,535,7990,2081,57,1448,0,0,0,2174,3782270237,42288750,61228091664
datacenter,10.0.4.10,501,5373,109,57,1035,0,0,0,2174,5624481518,42434910,61439688376
datacenter,10.0.4.10,487,6133,247,57,1080,0,0,0,2174,4927497016,42594885,61671332176
datacenter,10.0.4.10,591,5483,407,57,1035,0,0,0,2174,5511643115,42755265,61903562416
datacenter,10.0.4.10,1012,11009,376,57,1765,0,0,0,2174,2745057607,42913799,62133077408
datacenter,10.0.4.10,532,5691,444,57,1170,0,0,0,2174,5310198418,43075720,62367524344
datacenter,10.0.4.10,785,5685,357,57,1170,0,0,0,2174,5315802849,43231240,62592717304
datacenter,10.0.4.10,629,6788,525,57,1170,0,0,0,2174,4452024042,43381080,62809684968
datacenter,10.0.4.10,479,5537,401,57,1080,0,0,0,2174,5457890409,43533855,63030903168
datacenter,10.0.4.10,514,5809,144,57,1170,0,0,0,2174,5202330728,43690938,63258358280
datacenter,10.0.4.10,583,5137,383,57,945,0,0,0,2174,5882877009,43848663,63486744080
datacenter,10.0.4.10,599,5581,195,57,1035,0,0,0,2174,5414860992,44007333,63716498240
datacenter,10.0.4.10,986,8630,434,57,1770,0,0,0,2174,3501777427,44159530,63936878632
datacenter,10.0.4.10,833,6628,204,57,1350,0,0,0,2174,4559495956,44324857,64176268816
datacenter,10.0.4.10,729,7033,323,57,1350,0,0,0,2174,4296934338,44492496,64419008728
datacenter,10.0.4.10,1199,9529,232,57,1924,0,0,0,2174,3171407199,44661061,64663062752
datacenter,10.0.4.10,1113,8881,325,57,2081,0,0,0,2174,3402808152,44826511,64902562952
datacenter,10.0.4.10,613,5545,259,57,990,0,0,0,2174,5450016086,44990149,65139496896
datacenter,10.0.4.10,689,6559,331,57,990,0,0,0,2174,4607461381,45157005,65381103496
datacenter,10.0.4.10,820,5583,476,57,1215,0,0,0,2174,5412921225,45314598,65609287504
datacenter,10.0.4.10,532,6048,512,57,1080,0,0,0,2174,4996749206,45373441,65694492128
datacenter,10.0.4.10,804,6971,419,57,1350,0,0,0,2174,4335151226,45635723,66074272608
datacenter,10.0.4.10,527,6082,105,57,1035,0,0,0,2174,4968816047,45797927,66309143576
datacenter,10.0.4.10,693,7068,404,57,1080,0,0,0,2174,4275656366,45956948,66539405960
datacenter,10.0.4.10,492,5998,54,57,1080,0,0,0,2174,5038402667,46115753,66769355600
datacenter,10.0.4.10,993,6550,600,57,1620,0,0,0,2174,4613792244,46274846,66999715432
datacenter,10.0.4.10,861,6355,305,57,1215,0,0,0,2174,4755364154,46436899,67234365080
datacenter,10.0.4.10,940,8210,444,57,1907,0,0,0,2174,3680918294,46599045,67469139392
datacenter,10.0.4.10,688,6311,450,57,1350,0,0,0,2174,4788518333,46766639,67711808384
datacenter,10.0.4.10,702,6480,390,57,1575,0,0,0,2174,4663632592,46936504,67957760144
datacenter,10.0.4.10,669,5347,124,57,1305,0,0,0,2174,5651830783,47112920,68213210176
datacenter,10.0.4.10,747,6538,452,57,1350,0,0,0,2174,4622260507,47288645,68467659976
datacenter,10.0.4.10,496,5527,242,57,990,0,0,0,2174,5467765370,47457890,68712726736
datacenter,10.0.4.10,546,5208,404,57,945,0,0,0,2174,5802676497,47627180,68957858656
datacenter,10.0.4.10,459,5225,280,57,1080,0,0,0,2174,5783796976,47779325,69178164616
datacenter,10.0.4.10,722,6322,345,57,1530,0,0,0,2174,4780186523,47936150,69405247216
datacenter,10.0.4.10,489,5253,311,57,945,0,0,0,2174,5752967675,48103145,69647055976
datacenter,10.0.4.10,502,5315,212,57,990,0,0,0,2174,5685858739,48262590,69877887640
datacenter,10.0.4.10,552,5413,473,57,1215,0,0,0,2174,5582918751,48429517,70119593088
datacenter,10.0.4.10,540,5984,365,57,1035,0,0,0,2174,5050190374,48590077,70352083064
datacenter,10.0.4.10,728,6100,302,57,1215,0,0,0,2174,4954153967,48747742,70580380128
datacenter,10.0.4.10,492,6056,241,57,1170,0,0,0,2174,4990148480,48920152,70830028168
datacenter,10.0.4.10,730,6482,469,57,1350,0,0,0,2174,4662193643,49081072,71063040328
datacenter,10.0.4.10,384,7573,1109,57,1580,0,0,0,2174,3990537329,49246704,71302875088
datacenter,10.0.4.10,1143,9471,301,57,2073,0,0,0,2174,3190828761,49413894,71544924592
datacenter,10.0.4.10,1206,9360,518,57,2074,0,0,0,2174,3228668717,49556533,71751356536
datacenter,10.0.4.10,504,6401,357,57,1080,0,0,0,2174,4721190314,49755289,72039149720
datacenter,10.0.4.10,1287,10165,967,57,1722,0,0,0,2174,2972979754,49925593,72285718080
datacenter,10.0.4.10,1012,8627,273,57,2068,0,0,0,2174,3502995154,50100940,72539496384
datacenter,10.0.4.10,1202,10235,484,57,1904,0,0,0,2174,2952646722,50275847,72792701360
datacenter,10.0.4.10,1209,9472,392,57,2081,0,0,0,2174,3190491891,50449085,73043444928
datacenter,10.0.4.10,810,6478,379,57,1477,0,0,0,2174,4665072429,50619848,73290664440
datacenter,10.0.4.10,688,6756,336,57,1575,0,0,0,2174,4473111190,50789577,73536427168
datacenter,10.0.4.10,1964,16896,685,57,1811,0,0,0,2174,1788609090,50945014,73761458056
datacenter,10.0.4.10,597,5225,370,57,990,0,0,0,2174,5783796976,51088039,73968539104
datacenter,10.0.4.10,755,5936,385,57,1260,0,0,0,2174,5091027493,51239194,74187411544
datacenter,10.0.4.10,513,5654,324,57,1080,0,0,0,2174,5344948567,51384062,74397174208
datacenter,10.0.4.10,1086,9388,594,57,1747,0,0,0,2174,3219039113,51551575,74639732608
datacenter,10.0.4.10,668,6671,316,57,1485,0,0,0,2174,4530106310,51711734,74871634808
datacenter,10.0.4.10,641,5854,367,57,1575,0,0,0,2174,5162340143,51881675,75117674248
datacenter,10.0.4.10,645,6933,417,57,1170,0,0,0,2174,4358912332,52046485,75356317768
datacenter,10.0.4.10,679,6938,281,57,1035,0,0,0,2174,4355771000,52208980,75591610528
datacenter,10.0.4.10,521,4896,243,57,945,0,0,0,2174,6172454901,52371756,75827307568
datacenter,10.0.4.10,1883,16368,589,57,2122,0,0,0,2174,1846306158,52521246,76043748736
datacenter,10.0.4.10,760,6166,552,57,1485,0,0,0,2174,4901125397,52670225,76259453352
datacenter,10.0.4.10,516,6096,194,57,1080,0,0,0,2174,4957404724,52826476,76485704368
datacenter,10.0.4.10,528,5350,433,57,1125,0,0,0,2174,5648661532,52988001,76719590520
datacenter,10.0.4.10,693,5408,165,57,1350,0,0,0,2174,5588080473,53148966,76952667840
datacenter,10.0.4.10,598,5428,392,57,945,0,0,0,2174,5567490641,53306004,77180056720
datacenter,10.0.4.10,662,6497,368,57,1125,0,0,0,2174,4651429767,53452434,77392087360
datacenter,10.0.4.10,562,5825,287,57,1035,0,0,0,2174,5188041064,53602014,77608679200
datacenter,10.0.4.10,526,6635,373,57,1080,0,0,0,2174,4554685636,53757039,77833155400
datacenter,10.0.4.10,498,6645,443,57,1035,0,0,0,2174,4547831331,53911377,78056635736
datacenter,10.0.4.10,728,6629,456,57,1530,0,0,0,2174,4558808146,54074097,78292254296
datacenter,10.0.4.10,789,6338,365,57,1305,0,0,0,2174,4768119154,54238707,78530609576
datacenter,10.0.4.10,910,6470,432,57,1620,0,0,0,2174,4670840680,54400372,78764700432
datacenter,10.0.4.10,692,6615,362,57,1215,0,0,0,2174,4568456417,54568753,79008515208
datacenter,10.0.4.10,491,5395,219,57,1080,0,0,0,2174,5601545727,54733318,79246805328
datacenter,10.0.4.10,710,5617,144,57,1305,0,0,0,2174,5380156524,54899478,79487404048
datacenter,10.0.4.10,511,6044,353,57,1170,0,0,0,2174,5000056121,55067283,79730385688
datacenter,10.0.4.10,987,7895,353,57,1710,0,0,0,2174,3827782039,55238175,79977834048
datacenter,10.0.4.10,976,6625,447,57,1665,0,0,0,2174,4561560633,55400659,80213110816
datacenter,10.0.4.10,526,6888,302,57,1035,0,0,0,2174,4387389547,55558012,80440956608
datacenter,10.0.4.10,798,6716,338,57,1350,0,0,0,2174,4499752709,55713577,80666214728
datacenter,10.0.4.10,1070,7420,691,57,1802,0,0,0,2174,4072821994,55879408,80906335920
datacenter,10.0.4.10,561,6874,384,57,1035,0,0,0,2174,4396325167,55883776,80912660608
datacenter,10.0.4.10,1149,10263,341,57,2044,0,0,0,2174,2944591172,56223883,81404977320
datacenter,10.0.4.10,1305,9704,529,57,2137,0,0,0,2174,3114214674,56395078,81652832520
datacenter,10.0.4.10,1656,12041,693,57,1933,0,0,0,2174,2509786496,56562776,81895609776
datacenter,10.0.4.10,605,7370,705,57,1439,0,0,0,2174,4100453080,56735874,82146213528
datacenter,10.0.4.10,1026,8151,183,57,1893,0,0,0,2174,3707562164,56911228,82400085104
datacenter,10.0.4.10,1003,9135,276,57,2082,0,0,0,2174,3308192577,57083949,82650105376
datacenter,10.0.4.10,527,5798,132,57,900,0,0,0,2174,5212200620,57247392,82886754728
datacenter,10.0.4.10,902,7462,359,57,1575,0,0,0,2174,4049898043,57414453,83128646352
datacenter,10.0.4.10,662,6821,344,57,1530,0,0,0,2174,4430485148,57585898,83376886608
datacenter,10.0.4.10,951,7825,207,57,1710,0,0,0,2174,3862024178,57757559,83625401640
datacenter,10.0.4.10,1009,8488,123,57,1991,0,0,0,2174,3560360414,57927759,83871760968
datacenter,10.0.4.10,1233,10458,253,57,2081,0,0,0,2174,2889686288,58093023,84110968360
datacenter,10.0.4.10,501,5822,326,57,1035,0,0,0,2174,5190714393,58259767,84352313472
datacenter,10.0.4.10,555,5405,347,57,990,0,0,0,2174,5591182090,58433928,84604413280
datacenter,10.0.4.10,708,5830,206,57,1485,0,0,0,2174,5183591629,58612568,84863073616
datacenter,10.0.4.10,591,5140,376,57,900,0,0,0,2174,5879443424,58784720,85112345008
datacenter,10.0.4.10,561,5680,373,57,945,0,0,0,2174,5320482253,58961373,85368132656
datacenter,10.0.4.10,1034,6881,778,57,1620,0,0,0,2174,4391852812,59131934,85615095408
datacenter,10.0.4.10,513,7044,508,57,1080,0,0,0,2174,4290224190,59301608,85860779920
datacenter,10.0.4.10,763,6325,607,57,1485,0,0,0,2174,4777919241,59479246,86117996840
datacenter,10.0.4.10,522,5153,281,57,990,0,0,0,2174,5864610751,59648184,86362617720
datacenter,10.0.4.10,621,5199,270,57,855,0,0,0,2174,5812721523,59811376,86598914648
datacenter,10.0.4.10,561,6049,344,57,1080,0,0,0,2174,4995923160,59978508,86840915120
datacenter,10.0.4.10,465,5334,176,57,1080,0,0,0,2174,5665605399,60149367,87088300608
datacenter,10.0.4.10,731,6666,368,57,1907,0,0,0,2174,4533504230,60329294,87348828952
datacenter,10.0.4.10,510,7099,293,57,945,0,0,0,2174,4256985378,60509860,87610193928
datacenter,10.0.4.10,609,4969,162,57,855,0,0,0,2174,6081774844,60688600,87868991000
datacenter,10.0.4.10,1271,9461,487,57,1806,0,0,0,2174,3194201374,60864850,88124196312
datacenter,10.0.4.10,599,5088,305,57,900,0,0,0,2174,5939532075,61039804,88377528432
datacenter,10.0.4.10,574,4670,102,57,900,0,0,0,2174,6471164710,61210722,88625008000
datacenter,10.0.4.10,582,5657,499,57,900,0,0,0,2174,5342114053,61384512,88876655920
datacenter,10.0.4.10,851,6215,307,57,1305,0,0,0,2174,4862484183,61559847,89130540040
datacenter,10.0.4.10,630,5755,375,57,1485,0,0,0,2174,5251144952,61740252,89391766480
datacenter,10.0.4.10,692,6288,445,57,1305,0,0,0,2174,4806033587,61917675,89648670600
datacenter,10.0.4.10,677,5765,355,57,1575,0,0,0,2174,5242036287,62097074,89908438896
datacenter,10.0.4.10,639,5608,183,57,1485,0,0,0,2174,5388790870,62279176,90172118344
datacenter,10.0.4.10,796,6215,295,57,1350,0,0,0,2174,4862484183,62457493,90430320104
datacenter,10.0.4.10,1903,15632,576,57,2114,0,0,0,2174,1933235619,62616194,90660075864
datacenter,10.0.4.10,636,5896,392,57,1485,0,0,0,2174,5125566350,62766653,90877920776
datacenter,10.0.4.10,687,6078,445,57,1530,0,0,0,2174,4972086080,62947831,91140243568
datacenter,10.0.4.10,469,5531,121,57,1125,0,0,0,2174,5463811101,63123482,91394578584
datacenter,10.0.4.10,688,5802,257,57,1305,0,0,0,2174,5208607238,63297340,91646324240
datacenter,10.0.4.10,668,5659,448,57,990,0,0,0,2174,5340226047,63471445,91898428280
datacenter,10.0.4.10,581,4997,296,57,990,0,0,0,2174,6047696457,63648385,92154637400
datacenter,10.0.4.10,485,4860,566,57,945,0,0,0,2174,6218176790,63827768,92414376328
datacenter,10.0.4.10,618,6047,336,57,1530,0,0,0,2174,4997575525,64002120,92666836648
datacenter,10.0.4.10,595,5060,309,57,900,0,0,0,2174,5972399051,64172809,92913991288
datacenter,10.0.4.10,496,5258,195,57,1035,0,0,0,2174,5747496995,64343787,93161565200
datacenter,10.0.4.10,555,6088,234,57,1170,0,0,0,2174,4963919053,64496337,93382457600
datacenter,10.0.4.10,573,6065,363,57,1035,0,0,0,2174,4982743478,64656844,93614871520
datacenter,10.0.4.10,620,5801,543,57,1125,0,0,0,2174,5209505119,64815109,93844039240
datacenter,10.0.4.10,711,7706,513,57,1814,0,0,0,2174,3921663534,64981809,94085411648
datacenter,10.0.4.10,700,6395,439,57,1575,0,0,0,2174,4725619890,65154919,94336048360
datacenter,10.0.4.10,694,6763,412,57,1530,0,0,0,2174,4468481324,65323228,94579754640
datacenter,10.0.4.10,646,5620,272,57,1395,0,0,0,2174,5377284555,65496551,94830725464
datacenter,10.0.4.10,729,6242,415,57,1440,0,0,0,2174,4841451329,65667392,95078097808
datacenter,10.0.4.10,872,5398,296,57,1665,0,0,0,2174,5598432604,65839647,95327517392
datacenter,10.0.4.10,490,5995,470,57,1035,0,0,0,2174,5040923969,66007209,95570140120
datacenter,10.0.4.10,928,8600,149,57,1626,0,0,0,2174,3513992930,66176757,95815632232
datacenter,10.0.4.10,1044,10390,862,57,1496,0,0,0,2174,2908598575,66342778,96055951448
datacenter,10.0.4.10,790,6305,166,57,1532,0,0,0,2174,4793075210,66532668,96330876560
datacenter,10.0.4.10,840,6472,120,57,1665,0,0,0,2174,4669397280,66720596,96602972896
datacenter,10.0.4.10,652,6501,183,57,1575,0,0,0,2174,4648567789,66916935,96887213800
datacenter,10.0.4.10,803,6363,89,57,1665,0,0,0,2174,4749385384,67113607,97171963216
datacenter,10.0.4.10,673,7056,169,57,1530,0,0,0,2174,4282927891,67310471,97456964912
datacenter,10.0.4.10,1285,9649,421,57,1904,0,0,0,2174,3131965923,67501182,97733081960
datacenter,10.0.4.10,721,6762,350,57,1485,0,0,0,2174,4469142147,67662392,97966486128
datacenter,10.0.4.10,817,6721,155,57,1530,0,0,0,2174,4496405177,67836787,98219004384
datacenter,10.0.4.10,634,6528,199,57,1530,0,0,0,2174,4629341176,68009954,98469737448
datacenter,10.0.4.10,738,7123,432,57,1620,0,0,0,2174,4242642032,68185336,98723655592
datacenter,10.0.4.10,945,8146,244,57,1630,0,0,0,2174,3709837859,68357881,98973418288
datacenter,10.0.4.10,880,8751,159,57,1631,0,0,0,2174,3453358381,68516378,99202793768
datacenter,10.0.4.10,695,6964,115,57,1485,0,0,0,2174,4339508788,68687423,99450424168
datacenter,10.0.4.10,785,6907,206,57,1306,0,0,0,2174,4375320573,68865908,99708864088
datacenter,10.0.4.10,1094,8606,321,57,1810,0,0,0,2174,3511543016,69039461,99960128720
datacenter,10.0.4.10,680,6665,319,57,1575,0,0,0,2174,4534184426,69215925,100215576408
datacenter,10.0.4.10,1019,9395,401,57,1585,0,0,0,2174,3216640681,69390368,100468098144
datacenter,10.0.4.10,1010,9275,242,57,2083,0,0,0,2174,3258257595,69556800,100708942080
datacenter,10.0.4.10,454,6599,328,57,1170,0,0,0,2174,4579533141,69726501,100954581888
datacenter,10.0.4.10,702,5324,211,57,1170,0,0,0,2174,5676247032,69896781,101201141536
datacenter,10.0.4.10,493,5329,160,57,990,0,0,0,2174,5670921223,70064498,101443992720
datacenter,10.0.4.10,870,7588,525,57,1881,0,0,0,2174,3982648813,70234519,101690178888
datacenter,10.0.4.10,536,5779,337,57,900,0,0,0,2174,5229337117,70405120,101937204000
datacenter,10.0.4.10,1057,10050,860,57,1223,0,0,0,2174,3006998925,70568293,102173475704
datacenter,10.0.4.10,709,5483,184,57,1260,0,0,0,2174,5511643115,70736778,102417439040
datacenter,10.0.4.10,723,5693,38,57,1350,0,0,0,2174,5308332900,70903943,102659492528
datacenter,10.0.4.10,774,6537,311,57,1215,0,0,0,2174,4622967599,71072190,102903112280
datacenter,10.0.4.10,905,8524,317,57,2083,0,0,0,2174,3545323697,71240559,103146901616
datacenter,10.0.4.10,906,8267,561,57,1686,0,0,0,2174,3655538792,71412299,103395571088
datacenter,10.0.4.10,473,5332,387,57,1170,0,0,0,2174,5667730532,71579909,103638263368
